# Performance Summary
Metric,Value
Symbol,510300
Start Date,2021-01-04
End Date,2025-12-31
Adjustment,hfq (back-adjusted)
Initial Price,5.7230
Final Price,5.5100
Trading Days,1212
Total Return,-0.037218
Annualized Return,-0.007855
Annualized Volatility,0.159353
Sharpe Ratio,-0.174801
Max Drawdown,-0.384652
Max Drawdown Start,2021-02-10
Max Drawdown End,2024-02-02
Calmar Ratio,-0.020421
Daily Win Rate,0.483072

# Daily Series
,Close,Cumulative NAV,Drawdown
2024-08-21,4.057,0.7088939367464646,-0.3527440970006356
2024-08-22,4.048,0.7073213349641826,-0.3541799617102718
2024-08-23,4.062,0.7097676044032881,-0.35194639438417086
2024-08-26,4.063,0.7099423379346527,-0.35178685386087805
2024-08-27,4.046,0.7069718679014534,-0.3544990427568575
2024-08-28,4.026,0.7034771972741599,-0.35768985322271596
2024-08-29,4.016,0.7017298619605132,-0.3592852584556451
2024-08-30,4.061,0.7095928708719234,-0.3521059349074638
2024-09-02,4.001,0.6991088589900432,-0.3616783663050389
2024-09-03,4.013,0.701205661366419,-0.35976388002552395
2024-09-04,3.992,0.697536257207761,-0.3631142310146752
2024-09-05,3.999,0.6987593919273136,-0.36199744735162487
2024-09-06,3.971,0.6938668530491029,-0.3664645820038266
2024-09-09,3.93,0.6867027782631515,-0.3730057434588361
2024-09-10,3.93,0.6867027782631515,-0.3730057434588361
2024-09-11,3.923,0.6854796435435988,-0.37412252712188654
2024-09-12,3.912,0.6835575746985875,-0.3758774728781086
2024-09-13,3.897,0.6809365717281174,-0.3782705807275023
2024-09-18,3.907,0.6826839070417642,-0.3766751754945731
2024-09-19,3.934,0.6874017123886103,-0.3723675813656644
2024-09-20,3.943,0.6889743141708923,-0.3709317166560281
2024-09-23,3.952,0.6905469159531743,-0.3694958519463919
2024-09-24,4.096,0.7157085444696867,-0.3465220165922118
2024-09-25,4.143,0.7239210204438261,-0.3390236119974448
2024-09-26,4.309,0.7529267866503614,-0.3125398851308204
2024-09-27,4.538,0.7929407653328707,-0.2760051052967424
2024-09-30,4.902,0.8565437707496104,-0.21793235481812068
2024-10-08,5.081,0.8878210728638862,-0.18937460114868854
2024-10-09,4.691,0.819674995631665,-0.25159540523292623
2024-10-10,4.755,0.8308579416390038,-0.24138481174217963
2024-10-11,4.646,0.8118119867202549,-0.2587747287811075
2024-10-14,4.709,0.822820199196229,-0.24872367581365384
2024-10-15,4.6,0.80377424427748,-0.26611359285258174
2024-10-16,4.575,0.7994059059933634,-0.2701021059349046
2024-10-17,4.532,0.7918923641446826,-0.2769623484365
2024-10-18,4.685,0.818626594443477,-0.25255264837268376
2024-10-21,4.685,0.818626594443477,-0.25255264837268376
2024-10-22,4.709,0.8228201991962291,-0.24872367581365373
2024-10-23,4.724,0.8254412021666991,-0.24633056796426
2024-10-24,4.68,0.8177529267866537,-0.2533503509891484
2024-10-25,4.709,0.8228201991962291,-0.24872367581365373
2024-10-28,4.715,0.8238686003844171,-0.2477664326738962
2024-10-29,4.682,0.8181023938493831,-0.2530312699425624
2024-10-30,4.64,0.8107635855320668,-0.25973197192086506
2024-10-31,4.64,0.8107635855320668,-0.25973197192086506
2024-11-01,4.648,0.8121614537829842,-0.2584556477345217
2024-11-04,4.701,0.8214223309453117,-0.2499999999999971
2024-11-05,4.806,0.8397693517386021,-0.2332482450542407
2024-11-06,4.78,0.8352262799231208,-0.23739629865985645
2024-11-07,4.917,0.8591647737200805,-0.21553924696872684
2024-11-08,4.863,0.8497291630263885,-0.22415443522654432
2024-11-11,4.884,0.8533985671850466,-0.22080408423739295
2024-11-12,4.838,0.8453608247422717,-0.22814294830886728
2024-11-13,4.864,0.8499038965577531,-0.2239948947032514
2024-11-14,4.793,0.8374978158308616,-0.23532227185704846
2024-11-15,4.724,0.8254412021666994,-0.24633056796425978
2024-11-18,4.707,0.8224707321334999,-0.24904275686023947
2024-11-19,4.727,0.8259654027607933,-0.24585194639438102
2024-11-20,4.737,0.8277127380744399,-0.244256541161452
2024-11-21,4.742,0.8285864057312633,-0.2434588385449874
2024-11-22,4.622,0.8076183819675029,-0.26260370134013744
2024-11-25,4.6,0.8037742442774801,-0.2661135928525816
2024-11-26,4.592,0.8023763760265628,-0.267389917038925
2024-11-27,4.656,0.8135593220339017,-0.2571793235481783
2024-11-28,4.627,0.8084920496243263,-0.26180599872367283
2024-11-29,4.67,0.8160055914730072,-0.25494575622207727
2024-12-02,4.7,0.8212475974139474,-0.2501595405232897
2024-12-03,4.704,0.821946531539406,-0.24952137843011812
2024-12-04,4.683,0.818277127380748,-0.2528717294192693
2024-12-05,4.676,0.8170539926611953,-0.25398851308231973
2024-12-06,4.726,0.8257906692294287,-0.24601148691767394
2024-12-09,4.723,0.8252664686353346,-0.24649010848755282
2024-12-10,4.754,0.8306832081076393,-0.24154435226547244
2024-12-11,4.744,0.8289358727939926,-0.24313975749840155
2024-12-12,4.786,0.8362746811113088,-0.23643905552009903
2024-12-13,4.689,0.8193255285689359,-0.25191448627951185
2024-12-16,4.665,0.8151319238161838,-0.2557434588385419
2024-12-17,4.676,0.8170539926611952,-0.25398851308231984
2024-12-18,4.693,0.8200244626943944,-0.2512763241863404
2024-12-19,4.699,0.8210728638825824,-0.25031908104658296
2024-12-20,4.687,0.8189760615062064,-0.2522335673260979
2024-12-23,4.691,0.819674995631665,-0.25159540523292623
2024-12-24,4.738,0.8278874716058046,-0.2440970006381591
2024-12-25,4.741,0.8284116721998984,-0.24361837906828043
2024-12-26,4.742,0.8285864057312631,-0.24345883854498762
2024-12-27,4.736,0.827538004543075,-0.24441608168474516
2024-12-30,4.755,0.8308579416390037,-0.24138481174217974
2024-12-31,4.691,0.8196749956316648,-0.25159540523292645
2025-01-02,4.578,0.7999301065874572,-0.26962348436502603
2025-01-03,4.538,0.7929407653328705,-0.2760051052967426
2025-01-06,4.522,0.7901450288310359,-0.27855775366942925
2025-01-07,4.549,0.794862834177882,-0.27425015954052046
2025-01-08,4.543,0.7938144329896939,-0.275207402680278
2025-01-09,4.535,0.7924165647387765,-0.27648372686662137
2025-01-10,4.492,0.7849030228900957,-0.2833439693682168
2025-01-13,4.477,0.7822820199196258,-0.28573707721761044
2025-01-14,4.575,0.7994059059933634,-0.2701021059349046
2025-01-15,4.552,0.7953870347719758,-0.2737715379706419
2025-01-16,4.554,0.7957365018347053,-0.27345245692405584
2025-01-17,4.567,0.7980080377424461,-0.27137843012124785
2025-01-20,4.586,0.8013279748383748,-0.26834716017868243
2025-01-21,4.591,0.8022016424951981,-0.26754945756221793
2025-01-22,4.555,0.7959112353660699,-0.27329291640076303
2025-01-23,4.566,0.7978333042110813,-0.2715379706445409
2025-01-24,4.598,0.8034247772147508,-0.26643267389916747
2025-01-27,4.576,0.799580639524728,-0.26994256541161177
2025-02-05,4.556,0.7960859688974347,-0.27313337587747
2025-02-06,4.601,0.8039489778088449,-0.2659540523292887
2025-02-07,4.657,0.8137340555652665,-0.25701978302488526
2025-02-10,4.661,0.8144329896907251,-0.2563816209317137
2025-02-11,4.645,0.8116372531888905,-0.2589342693044002
2025-02-12,4.683,0.8182771273807479,-0.2528717294192694
2025-02-13,4.673,0.8165297920671012,-0.2544671346521986
2025-02-14,4.703,0.8217717980080413,-0.24968091895341105
2025-02-17,4.71,0.8229949327275938,-0.2485641352903608
2025-02-18,4.681,0.8179276603180184,-0.25319081046585534
2025-02-19,4.702,0.8215970644766764,-0.2498404594767042
2025-02-20,4.69,0.8195002621003005,-0.25175494575621904
2025-02-21,4.744,0.8289358727939926,-0.24313975749840155
2025-02-24,4.731,0.826664336886252,-0.24521378430120944
2025-02-25,4.69,0.8195002621003006,-0.25175494575621893
2025-02-26,4.723,0.8252664686353346,-0.24649010848755282
2025-02-27,4.736,0.8275380045430752,-0.24441608168474493
2025-02-28,4.663,0.8147824567534545,-0.2560625398851277
2025-03-03,4.65,0.8125109208457139,-0.2581365666879356
2025-03-04,4.646,0.8118119867202551,-0.2587747287811073
2025-03-05,4.663,0.8147824567534546,-0.2560625398851276
2025-03-06,4.718,0.8243928009785114,-0.2472878111040172
2025-03-07,4.708,0.8226454656648647,-0.24888321633694632
2025-03-10,4.692,0.81984972916303,-0.2514358647096331
2025-03-11,4.704,0.821946531539406,-0.24952137843011812
2025-03-12,4.694,0.8201991962257593,-0.25111678366304724
2025-03-13,4.674,0.8167045255984661,-0.25430759412890547
2025-03-14,4.775,0.8343526122662976,-0.23819400127632084
2025-03-17,4.763,0.8322558098899215,-0.24010848755583591
2025-03-18,4.772,0.8338284116722036,-0.23867262284619972
2025-03-19,4.778,0.8348768128603915,-0.2377153797064423
2025-03-20,4.745,0.8291106063253575,-0.2429802169751084
2025-03-21,4.679,0.8175781932552894,-0.25350989151244097
2025-03-24,4.696,0.8205486632884886,-0.2507977026164614
2025-03-25,4.698,0.8208981303512181,-0.25047862156987555
2025-03-26,4.682,0.8181023938493833,-0.2530312699425622
2025-03-27,4.696,0.8205486632884886,-0.2507977026164614
2025-03-28,4.677,0.8172287261925599,-0.2538289725590268
2025-03-31,4.653,0.8130351214398078,-0.25765794511805684
2025-04-01,4.651,0.8126856543770785,-0.2579770261646427
2025-04-02,4.648,0.8121614537829845,-0.25845564773452145
2025-04-03,4.628,0.8086667831556913,-0.2616464582003796
2025-04-07,4.364,0.7625371308754184,-0.3037651563497098
2025-04-08,4.399,0.768652804473182,-0.2981812380344576
2025-04-09,4.435,0.7749432116023101,-0.29243777919591263
2025-04-10,4.498,0.7859514240782843,-0.28238672622845873
2025-04-11,4.509,0.7878734929232958,-0.2806317804722366
2025-04-14,4.517,0.789271361174213,-0.2793554562858933
2025-04-15,4.52,0.7897955617683069,-0.27887683471601477
2025-04-16,4.529,0.7913681635505889,-0.27744097000637846
2025-04-17,4.532,0.791892364144683,-0.2769623484364997
2025-04-18,4.542,0.7936396994583297,-0.27536694320357047
2025-04-21,4.544,0.7939891665210591,-0.2750478621569846
2025-04-22,4.547,0.7945133671151532,-0.27456924058710575
2025-04-23,4.551,0.7952123012406118,-0.27393107849393417
2025-04-24,4.551,0.7952123012406118,-0.27393107849393417
2025-04-25,4.551,0.7952123012406118,-0.27393107849393417
2025-04-28,4.545,0.7941639000524238,-0.2748883216336917
2025-04-29,4.538,0.7929407653328712,-0.27600510529674205
2025-04-30,4.535,0.7924165647387772,-0.2764837268666207
2025-05-06,4.572,0.7988817053992698,-0.2705807275047829
2025-05-07,4.596,0.8030753101520218,-0.266751754945753
2025-05-08,4.619,0.8070941813734092,-0.263082322910016
2025-05-09,4.614,0.8062205137165858,-0.2638800255264806
2025-05-12,4.659,0.8140835226279959,-0.2567007019782993
2025-05-13,4.663,0.8147824567534546,-0.2560625398851276
2025-05-14,4.714,0.8236938668530527,-0.2479259731971889
2025-05-15,4.68,0.8177529267866538,-0.25335035098914827
2025-05-16,4.658,0.8139087890966311,-0.25686024250159234
2025-05-19,4.652,0.8128603879084431,-0.2578174856413499
2025-05-20,4.672,0.8163550585357364,-0.25462667517549153
2025-05-21,4.688,0.819150795037571,-0.252074026802805
2025-05-22,4.686,0.8188013279748417,-0.25239310784939084
2025-05-23,4.657,0.8137340555652663,-0.2570197830248854
2025-05-26,4.636,0.8100646514066083,-0.2603701340140365
2025-05-27,4.615,0.8063952472479503,-0.2637204850031878
2025-05-28,4.611,0.8056963131224916,-0.2643586470963595
2025-05-29,4.635,0.8098899178752437,-0.26052967453732945
2025-05-30,4.628,0.8086667831556911,-0.2616464582003798
2025-06-03,4.626,0.8083173160929618,-0.26196553924696564
2025-06-04,4.643,0.8112877861261611,-0.25925335035098607
2025-06-05,4.653,0.8130351214398078,-0.25765794511805684
2025-06-06,4.655,0.8133845885025374,-0.2573388640714709
2025-06-09,4.664,0.8149571902848193,-0.2559029993618347
2025-06-10,4.641,0.810938319063432,-0.2595724313975717
2025-06-11,4.673,0.8165297920671013,-0.2544671346521985
2025-06-12,4.675,0.8168792591298306,-0.25414805360561266
2025-06-13,4.649,0.8123361873143492,-0.25829610721122853
2025-06-16,4.659,0.8140835226279959,-0.2567007019782993
2025-06-17,4.658,0.8139087890966313,-0.2568602425015921
2025-06-18,4.661,0.8144329896907252,-0.25638162093171357
2025-06-19,4.63,0.8090162502184205,-0.26132737715379395
2025-06-20,4.635,0.8098899178752439,-0.2605296745373292
2025-06-23,4.648,0.8121614537829845,-0.25845564773452145
2025-06-24,4.693,0.8200244626943948,-0.25127632418634005
2025-06-25,4.758,0.8313821422330984,-0.24090619017230042
2025-06-26,4.743,0.8287611392626283,-0.24329929802169414
2025-06-27,4.72,0.8247422680412408,-0.24696873005743125
2025-06-30,4.739,0.8280622051371695,-0.24393746011486594
2025-07-01,4.745,0.8291106063253576,-0.2429802169751084
2025-07-02,4.749,0.8298095404508162,-0.24234205488193672
2025-07-03,4.772,0.8338284116722038,-0.2386726228461995
2025-07-04,4.789,0.8367988817054032,-0.23596043395021993
2025-07-07,4.771,0.8336536781408392,-0.2388321633694923
2025-07-08,4.805,0.8395946182072379,-0.23340778557753317
2025-07-09,4.802,0.8390704176131439,-0.23388640714741193
2025-07-10,4.822,0.8425650882404374,-0.23069559668155348
2025-07-11,4.836,0.8450113576795428,-0.22846202935545268
2025-07-14,4.835,0.8448366241481781,-0.2286215698787456
2025-07-15,4.835,0.8448366241481781,-0.2286215698787456
2025-07-16,4.826,0.843264022365896,-0.2300574345883819
2025-07-17,4.859,0.8490302289009302,-0.22479259731971557
2025-07-18,4.889,0.8542722348418704,-0.2200063816209279
2025-07-21,4.914,0.858640573125987,-0.21601786853860516
2025-07-22,4.958,0.8663288485060324,-0.2089980855137169
2025-07-23,4.956,0.8659793814433031,-0.20931716656030264
2025-07-24,4.982,0.8705224532587845,-0.20516911295468676
2025-07-25,4.96,0.8666783155687617,-0.20867900446713106
2025-07-28,4.971,0.8686003844137731,-0.20692405871090902
2025-07-29,4.992,0.8722697885724312,-0.20357370772175765
2025-07-30,4.989,0.8717455879783371,-0.20405232929163652
2025-07-31,4.912,0.8582911060632576,-0.216336949585191
2025-08-01,4.89,0.8544469683732349,-0.2198468410976352
2025-08-04,4.909,0.8577669054691637,-0.21681557115506978
2025-08-05,4.94,0.8631836449414685,-0.2118698149329893
2025-08-06,4.951,0.8651057137864797,-0.21011486917676725
2025-08-07,4.95,0.8649309802551152,-0.21027440970006006
2025-08-08,4.94,0.8631836449414686,-0.21186981493298918
2025-08-11,4.959,0.8665035820373971,-0.20883854499042398
2025-08-12,4.985,0.8710466538528786,-0.204690491384808
2025-08-13,5.02,0.8771623274506419,-0.19910657306955604
2025-08-14,5.013,0.8759391927310893,-0.20022335673260638
2025-08-15,5.052,0.8827538004543115,-0.19400127632418251
2025-08-18,5.084,0.888345273457981,-0.1888959795788091
2025-08-19,5.062,0.8845011357679584,-0.19240587109125318
2025-08-20,5.121,0.8948104141184741,-0.18299298021697097
2025-08-21,5.135,0.8972566835575793,-0.18075941289087027
2025-08-22,5.236,0.914904770225411,-0.16464582003828554
2025-08-25,5.322,0.9299318539227726,-0.15092533503509464
2025-08-26,5.298,0.9257382491700205,-0.15475430759412467
2025-08-27,5.232,0.9142058360999522,-0.16528398213145734
2025-08-28,5.316,0.9288834527345844,-0.1518825781748523
2025-08-29,5.358,0.9362222610519005,-0.14518187619654976
2025-09-01,5.373,0.9388432640223706,-0.14278876834715604
2025-09-02,5.347,0.9343001922068892,-0.1469368219527718
2025-09-03,5.306,0.9271361174209377,-0.15347798340778152
2025-09-04,5.213,0.9108858990040234,-0.16831525207402276
2025-09-05,5.311,0.9280097850777611,-0.1526802807913169
2025-09-08,5.312,0.9281845186091259,-0.15252074026802387
2025-09-09,5.285,0.9234667132622798,-0.15682833439693256
2025-09-10,5.295,0.9252140485759265,-0.15523292916400344
2025-09-11,5.417,0.9465315394024163,-0.13576898532226744
2025-09-12,5.378,0.9397169316791942,-0.1419910657306912
2025-09-15,5.386,0.9411147999301115,-0.14071474154434793
2025-09-16,5.377,0.9395421981478295,-0.14215060625398412
2025-09-17,5.41,0.9453084046828635,-0.136885768985318
2025-09-18,5.351,0.9349991263323479,-0.1462986598596001
2025-09-19,5.361,0.9367464616459947,-0.14470325462667089
2025-09-22,5.376,0.9393674646164649,-0.14231014677727694
2025-09-23,5.379,0.9398916652105588,-0.1418315252073984
2025-09-24,5.42,0.9470557399965103,-0.13529036375238868
2025-09-25,5.452,0.9526472130001796,-0.1301850670070155
2025-09-26,5.408,0.9449589376201343,-0.13720485003190375
2025-09-29,5.485,0.9584134195352138,-0.12492022973834915
2025-09-30,5.498,0.9606849554429544,-0.12284620293554127
2025-10-09,5.573,0.9737899702953046,-0.11088066368857252
2025-10-10,5.476,0.9568408177529315,-0.12635609444798557
2025-10-13,5.449,0.9521230124060854,-0.13066368857689437
2025-10-14,5.402,0.943910536431946,-0.1381620931716614
2025-10-15,5.463,0.9545692818451909,-0.12843012125079345
2025-10-16,5.478,0.9571902848156608,-0.12603701340139983
2025-10-17,5.381,0.940241132273288,-0.14151244416081266
2025-10-20,5.397,0.9430368687751227,-0.138959795788126
2025-10-21,5.467,0.9552682159706496,-0.12779195915762176
2025-10-22,5.452,0.9526472130001796,-0.1301850670070155
2025-10-23,5.47,0.9557924165647437,-0.127313337587743
2025-10-24,5.527,0.9657522278525298,-0.11821952776004674
2025-10-27,5.583,0.9755373056089512,-0.10928525845564341
2025-10-28,5.559,0.9713437008561991,-0.11311423101467344
2025-10-29,5.619,0.9818277127380792,-0.10354179961709853
2025-10-30,5.58,0.9750131050148572,-0.10976388002552218
2025-10-31,5.513,0.9633059584134243,-0.12045309508614765
2025-11-03,5.52,0.9645290931329769,-0.11933631142309742
2025-11-04,5.486,0.9585881530665781,-0.12476068921505656
2025-11-05,5.492,0.9596365542547661,-0.12380344607529903
2025-11-06,5.562,0.971867901450293,-0.11263560944479478
2025-11-07,5.552,0.9701205661366462,-0.11423101467772412
2025-11-10,5.564,0.9722173685130223,-0.11231652839820905
2025-11-11,5.52,0.9645290931329767,-0.11933631142309742
2025-11-12,5.522,0.9648785601957063,-0.11901723037651146
2025-11-13,5.569,0.9730910361698457,-0.11151882578174444
2025-11-14,5.498,0.9606849554429542,-0.1228462029355415
2025-11-17,5.467,0.9552682159706493,-0.1277919591576221
2025-11-18,5.44,0.9505504106238033,-0.13209955328653067
2025-11-19,5.454,0.9529966800629086,-0.12986598596042997
2025-11-20,5.433,0.9493272759042505,-0.13321633694958124
2025-11-21,5.321,0.9297571203914075,-0.151084875558388
2025-11-24,5.314,0.9285339856718549,-0.15220165922143836
2025-11-25,5.354,0.9355233269264417,-0.14582003828972157
2025-11-26,5.383,0.9405905993360172,-0.14119336311422692
2025-11-27,5.379,0.9398916652105584,-0.1418315252073986
2025-11-28,5.392,0.9421632011182993,-0.13975749840459062
2025-12-01,5.444,0.9512493447492621,-0.13146139119335887
2025-12-02,5.423,0.9475799405906041,-0.13481174218251013
2025-12-03,5.402,0.9439105364319461,-0.13816209317166128
2025-12-04,5.414,0.946007338808322,-0.13624760689214643
2025-12-05,5.455,0.9531714135942734,-0.12970644543713694
2025-12-08,5.489,0.9591123536606722,-0.1242820676451778
2025-12-09,5.465,0.9549187489079201,-0.12811104020420783
2025-12-10,5.459,0.953870347719732,-0.12906828334396536
2025-12-11,5.425,0.9479294076533332,-0.1344926611359245
2025-12-12,5.451,0.9524724794688146,-0.13034460753030863
2025-12-15,5.424,0.9477546741219687,-0.13465220165921732
2025-12-16,5.377,0.939542198147829,-0.14215060625398457
2025-12-17,5.456,0.9533461471256381,-0.1295469049138439
2025-12-18,5.425,0.9479294076533332,-0.1344926611359245
2025-12-19,5.445,0.9514240782806267,-0.13130185067006606
2025-12-22,5.487,0.9587628865979428,-0.12460114869176353
2025-12-23,5.497,0.9605102219115896,-0.1230057434588343
2025-12-24,5.514,0.9634806919447891,-0.12029355456285462
2025-12-25,5.523,0.9650532937270712,-0.11885768985321832
2025-12-26,5.541,0.9681984972916353,-0.11598596043394571
2025-12-29,5.52,0.9645290931329771,-0.1193363114230972
2025-12-30,5.53,0.9662764284466239,-0.11774090619016786
2025-12-31,5.51,0.9627817578193304,-0.12093171665602631
