date,code,open,high,low,close,volume,amount,turn,adjustflag
2018-12-12,sz.000002,2789.3160049200,2841.2644976000,2771.2930584800,2793.5566982000,48475993,1283473956.1400,0.498972,1
2018-12-13,sz.000002,2829.6025910800,2912.2961100400,2798.8575648000,2873.0696972000,64446335,1740981828.8600,0.663358,1
2018-12-14,sz.000002,2839.1441509600,2874.1298705200,2789.3160049200,2805.2186047200,31147260,826696666.4200,0.320604,1
2018-12-17,sz.000002,2810.5194713200,2835.9636310000,2750.0895920800,2811.5796446400,32153238,845518940.0700,0.330959,1
2018-12-18,sz.000002,2780.8346183600,2797.7973914800,2686.4791928800,2703.4419660000,41367428,1063833011.9600,0.425802,1
2018-12-19,sz.000002,2725.7056057200,2765.9921918800,2666.3358998000,2690.7198861600,29066349,743094958.7000,0.299185,1
2018-12-20,sz.000002,2698.1410994000,2735.2471656000,2640.8917401200,2682.2384996000,41224980,1038244109.1700,0.424336,1
2018-12-21,sz.000002,2668.4562464400,2669.5164197600,2512.6107684000,2570.9203010000,60791923,1466176434.8400,0.625742,1
2018-12-24,sz.000002,2535.9345814400,2552.8973545600,2473.3843555600,2531.6938881600,49321942,1164770722.1400,0.507680,1
2018-12-25,sz.000002,2482.9259154400,2567.7397810400,2478.6852221600,2541.2354480400,42690126,1016225858.5100,0.439417,1
2018-12-26,sz.000002,2527.4531948800,2542.2956213600,2499.8886885600,2523.2125016000,22198726,528530965.4800,0.228495,1
2018-12-27,sz.000002,2570.9203010000,2603.7856739200,2485.0462620800,2485.0462620800,35250178,849242338.3900,0.362836,1
2018-12-28,sz.000002,2509.4302484400,2569.8601276800,2509.4302484400,2525.3328482400,32281093,772703701.1800,0.332275,1
2019-01-02,sz.000002,2526.3930215600,2553.9575278800,2509.4302484400,2533.8142348000,24701028,589384596.0800,0.254252,1
2019-01-03,sz.000002,2522.1523282800,2597.4246340000,2513.6709417200,2551.8371812400,22235359,536333264.1800,0.228873,1
2019-01-04,sz.000002,2534.8744081200,2650.4333000000,2528.5133682000,2643.0120867600,37772721,927011718.9400,0.388801,1
2019-01-07,sz.000002,2681.1783262800,2706.6224859600,2649.3731266800,2655.7341666000,42715485,1077909188.8000,0.439678,1
2019-01-08,sz.000002,2655.7341666000,2671.6367664000,2611.2068871600,2650.4333000000,21438202,533604348.2300,0.220667,1
2019-01-09,sz.000002,2692.8402328000,2743.7285521600,2662.0952065200,2685.4190195600,34014062,867081397.4700,0.350113,1
2019-01-10,sz.000002,2673.7571130400,2709.8030059200,2653.6138199600,2662.0952065200,22464920,568952646.5400,0.231235,1
2019-01-11,sz.000002,2661.0350332000,2707.6826592800,2651.4934733200,2682.2384996000,24069490,606994703.4200,0.247752,1
2019-01-14,sz.000002,2664.2155531600,2682.2384996000,2641.9519134400,2652.5536466400,18328134,459151853.0300,0.188655,1
2019-01-15,sz.000002,2650.4333000000,2667.3960731200,2578.3415142400,2667.3960731200,36875885,914983495.8400,0.379570,1
2019-01-16,sz.000002,2666.3358998000,2703.4419660000,2632.4103535600,2694.9605794400,26746606,676685590.1700,0.275308,1
2019-01-17,sz.000002,2703.4419660000,2703.4419660000,2644.0722600800,2647.2527800400,24589586,618876709.7300,0.253105,1
2019-01-18,sz.000002,2650.4333000000,2731.0064723200,2649.3731266800,2731.0064723200,36572328,933464191.7600,0.376446,1
2019-01-21,sz.000002,2725.7056057200,2751.1497654000,2692.8402328000,2719.3445658000,25549985,655820643.2200,0.262991,1
2019-01-22,sz.000002,2703.4419660000,2774.4735784400,2674.8172863600,2692.8402328000,37933680,974822713.5100,0.390458,1
2019-01-23,sz.000002,2687.5393662000,2702.3817926800,2671.6367664000,2683.2986729200,14684703,371890084.9200,0.151152,1
2019-01-24,sz.000002,2694.9605794400,2707.6826592800,2643.0120867600,2693.9004061200,23493105,592822911.8200,0.241819,1
2019-01-25,sz.000002,2704.5021393200,2793.5566982000,2702.3817926800,2767.0523652000,45175617,1176479676.3300,0.465001,1
2019-01-28,sz.000002,2777.6540984000,2822.1813778400,2741.6082055200,2762.8116719200,30890656,810288818.3900,0.317963,1
2019-01-29,sz.000002,2746.9090721200,2849.7458841600,2742.6683788400,2849.7458841600,36807163,974279357.6100,0.378863,1
2019-01-30,sz.000002,2830.6627644000,2949.4021762400,2823.2415511600,2884.7316037200,59230318,1615186856.0500,0.609668,1
2019-01-31,sz.000002,2903.8147234800,2984.3878958000,2862.4679640000,2941.9809630000,41185760,1138512393.4100,0.423932,1
2019-02-01,sz.000002,2984.3878958000,2991.8091090400,2860.3476173600,2934.5597497600,51854317,1415838207.3000,0.533746,1
2019-02-11,sz.000002,2891.0926436400,2935.6199230800,2850.8060574800,2933.4995764400,44851322,1222114370.7100,0.461663,1
2019-02-12,sz.000002,2910.1757634000,2923.9580165600,2846.5653642000,2904.8748968000,51023863,1387073367.8800,0.525198,1
2019-02-13,sz.000002,2899.5740302000,2966.3649493600,2876.2502171600,2944.1013096400,67173948,1849718606.8600,0.691434,1
2019-02-14,sz.000002,2925.0181898800,2934.5597497600,2880.4909104400,2909.1155900800,54881388,1501936309.6000,0.564904,1
2019-02-15,sz.000002,2893.2129902800,2906.9952434400,2809.4592980000,2814.7601646000,62231982,1674145046.6700,0.640565,1
2019-02-18,sz.000002,2846.5653642000,2883.6714304000,2827.4822444400,2883.6714304000,68916495,1857391137.1400,0.709370,1
2019-02-19,sz.000002,2899.5740302000,2903.8147234800,2852.9264041200,2865.6484839600,58179380,1578093490.1100,0.598851,1
2019-02-20,sz.000002,2862.4679640000,2955.7632161600,2839.1441509600,2929.2588831600,70806979,1946411546.8600,0.728829,1
2019-02-21,sz.000002,2915.4766300000,2926.0783632000,2842.3246709200,2857.1670974000,61652727,1673690928.2100,0.634603,1
2019-02-22,sz.000002,2848.6857108400,2860.3476173600,2782.9549650000,2859.2874440400,61604902,1637780572.3000,0.634110,1
2019-02-25,sz.000002,2862.4679640000,3039.5169084400,2847.6255375200,3009.8320554800,132851283,3693496637.3100,1.367462,1
2019-02-26,sz.000002,3017.2532687200,3058.6000282000,2938.8004430400,2946.2216562800,98251978,2772109820.2500,1.011325,1
2019-02-27,sz.000002,2946.2216562800,3021.4939620000,2902.7545501600,2969.5454693200,91916628,2560423679.9800,0.946114,1
2019-02-28,sz.000002,2947.2818296000,3026.7948286000,2938.8004430400,2967.4251226800,60637498,1705080843.9100,0.624153,1
2019-03-01,sz.000002,2979.0870292000,3025.7346552800,2921.8376699200,3025.7346552800,85178537,2389355365.5100,0.876758,1
2019-03-04,sz.000002,3053.2991616000,3217.6260262000,3025.7346552800,3148.7147604000,141479523,4185090676.7800,1.456274,1
2019-03-05,sz.000002,3147.6545870800,3235.6489726400,3124.3307740400,3174.1589200800,83555595,2503625218.9000,0.860053,1
2019-03-06,sz.000002,3192.1818665200,3201.7234264000,3080.8636679200,3125.3909473600,81347026,2387231851.9900,0.837320,1
2019-03-07,sz.000002,3111.6086942000,3111.6086942000,3013.0125754400,3028.9151752400,74410687,2136857024.8100,0.765923,1
2019-03-08,sz.000002,2970.6056426400,2992.8692823600,2864.5883106400,2904.8748968000,83738306,2311425526.7500,0.861934,1
2019-03-11,sz.000002,2862.4679640000,2914.4164566800,2794.6168715200,2910.1757634000,96860959,2604445077.8800,0.997007,1
2019-03-12,sz.000002,2968.4852960000,2968.4852960000,2883.6714304000,2910.1757634000,79619289,2196590644.8600,0.819536,1
2019-03-13,sz.000002,2904.8748968000,2994.9896290000,2846.5653642000,2948.3420029200,79146059,2189131853.6700,0.814665,1
